ticket_id,date,time,requester_id,lab_location,issue_description,category,status,resolution_hrs,assigned_tech,resolution_notes
TKT-S24-0907,03/13/2024,08:02,S0***075,Academic Hall 110,Keyboard unresponsive,Hardware,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-S24-0908,01/22/2024,10:24,S0***383,Show Me Center Lab,Browser freezing,Software,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-S24-0909,02/13/2024,14:26,S0***739,Kent Library 102,Email access denied,Account/Access,Closed,3.3,T. Amisha,"Reset credentials, user verified access."
TKT-S24-0910,01/22/2024,12:36,S0***532,Carnahan Hall 214,Furniture issue,Other,Closed,5.8,M. Patel,"Reset credentials, user verified access."
TKT-S24-0911,03/13/2024,14:00,S0***871,Kent Library 101,MFA not working,Account/Access,Closed,1.2,R. Chen,"Reinstalled driver, confirmed working."
TKT-S24-0912,03/11/2024,10:16,S0***534,Carnahan Hall 214,SSO failure,Account/Access,Closed,4.7,M. Patel,"Reset credentials, user verified access."
TKT-S24-0913,04/08/2024,08:51,S0***965,Carnahan Hall 214,Software install failed,Software,Closed,2.7,R. Chen,"Reimaged workstation, software reinstalled."
TKT-S24-0914,02/13/2024,08:12,S0***276,Carnahan Hall 214,USB device not recognized,Hardware,Closed,4.2,A. Johnson,Cable swap resolved signal issue.
TKT-S24-0915,03/13/2024,08:28,S0***244,Carnahan Hall 214,Canvas login loop,Account/Access,Closed,3.9,R. Chen,"Reimaged workstation, software reinstalled."
TKT-S24-0916,02/16/2024,08:00,S0***315,Carnahan Hall 214,MFA not working,Account/Access,Closed,2.0,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-S24-0917,01/29/2024,14:29,S0***598,Kent Library 102,Furniture issue,Other,In Progress,1.8,T. Amisha,"User unavailable, follow-up scheduled."
TKT-S24-0918,01/16/2024,13:36,S0***871,Kent Library 102,Canvas login loop,Account/Access,Closed,4.0,R. Chen,"Reinstalled driver, confirmed working."
TKT-S24-0919,04/15/2024,08:37,S0***580,Academic Hall 110,Account locked out,Account/Access,Closed,1.4,M. Patel,"Replaced toner cartridge, tested print job."
TKT-S24-0920,03/18/2024,09:25,S0***203,Kent Library 101,Room booking question,Other,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-S24-0921,02/05/2024,10:30,S0***773,Academic Hall 110,Driver conflict,Software,Closed,0.8,A. Johnson,"Reinstalled driver, confirmed working."
TKT-S24-0922,02/09/2024,11:35,S0***556,Carnahan Hall 214,Driver conflict,Software,Closed,1.8,R. Chen,"Reset credentials, user verified access."
TKT-S24-0923,02/05/2024,12:08,S0***330,Kent Library 101,Email access denied,Account/Access,Closed,4.7,M. Patel,"Reinstalled driver, confirmed working."
TKT-S24-0924,01/29/2024,08:25,S0***539,Kent Library 101,Printer not connecting,Hardware,Closed,1.8,M. Patel,Cable swap resolved signal issue.
TKT-S24-0925,03/11/2024,09:18,S0***294,Carnahan Hall 214,Email access denied,Account/Access,Closed,1.1,A. Johnson,"Reset credentials, user verified access."
TKT-S24-0926,03/28/2024,10:05,S0***374,Show Me Center Lab,Email access denied,Account/Access,Closed,5.0,M. Patel,"Reimaged workstation, software reinstalled."
TKT-S24-0927,02/19/2024,16:53,S0***222,Academic Hall 110,IP conflict detected,Network,Closed,3.4,M. Patel,"Reimaged workstation, software reinstalled."
TKT-S24-0928,03/22/2024,16:47,S0***950,Carnahan Hall 214,Printer not connecting,Hardware,Closed,3.9,S. Davis,"Cleared browser cache, issue resolved."
TKT-S24-0929,02/19/2024,12:39,S0***334,Show Me Center Lab,PC won't power on,Hardware,Closed,4.4,R. Chen,Cable swap resolved signal issue.
TKT-S24-0930,02/23/2024,12:29,S0***822,Show Me Center Lab,License activation error,Software,Closed,3.4,S. Davis,"Cleared browser cache, issue resolved."
TKT-S24-0931,02/08/2024,09:36,S0***521,Kent Library 102,VPN not connecting,Network,Closed,2.3,R. Chen,"Cleared browser cache, issue resolved."
TKT-S24-0932,03/04/2024,14:24,S0***212,Carnahan Hall 214,No internet connection,Network,Closed,6.0,R. Chen,"Reinstalled driver, confirmed working."
TKT-S24-0933,04/10/2024,10:48,S0***908,Kent Library 101,General IT inquiry,Other,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-S24-0934,04/09/2024,14:31,S0***793,Academic Hall 110,Application crashing,Software,Closed,1.5,S. Davis,"Reinstalled driver, confirmed working."
TKT-S24-0935,04/08/2024,15:36,S0***780,Kent Library 102,Room booking question,Other,Closed,5.6,A. Johnson,"Cleared browser cache, issue resolved."
TKT-S24-0936,03/04/2024,12:49,S0***979,Kent Library 101,DNS resolution error,Network,Closed,3.3,S. Davis,"Replaced toner cartridge, tested print job."
TKT-S24-0937,02/19/2024,15:33,S0***170,Carnahan Hall 214,DNS resolution error,Network,Closed,4.7,R. Chen,"Password reset via AD, user confirmed login."
TKT-S24-0938,02/05/2024,16:43,S0***797,Kent Library 101,Room booking question,Other,Closed,5.9,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-S24-0939,02/12/2024,13:51,S0***968,Academic Hall 110,General IT inquiry,Other,In Progress,2.3,M. Patel,Escalated to senior tech for further diagnosis.
TKT-S24-0940,02/28/2024,16:53,S0***465,Academic Hall 110,Lab equipment request,Other,Closed,5.2,R. Chen,"Replaced toner cartridge, tested print job."
TKT-S24-0941,01/22/2024,10:38,S0***438,Kent Library 102,Canvas login loop,Account/Access,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-S24-0942,02/27/2024,09:58,S0***129,Show Me Center Lab,General IT inquiry,Other,Closed,4.8,T. Amisha,"Password reset via AD, user confirmed login."
TKT-S24-0943,03/25/2024,15:53,S0***255,Kent Library 102,PC won't power on,Hardware,Closed,2.9,T. Amisha,Cable swap resolved signal issue.
TKT-S24-0944,01/23/2024,16:36,S0***926,Show Me Center Lab,Lab equipment request,Other,In Progress,1.1,R. Chen,Escalated to senior tech for further diagnosis.
TKT-S24-0945,02/19/2024,13:05,S0***923,Kent Library 102,DNS resolution error,Network,Closed,4.1,T. Amisha,Cable swap resolved signal issue.
TKT-S24-0946,04/03/2024,08:05,S0***687,Show Me Center Lab,Password reset,Account/Access,Closed,1.3,S. Davis,Cable swap resolved signal issue.
TKT-S24-0947,03/21/2024,13:25,S0***332,Kent Library 101,License activation error,Software,Closed,3.4,R. Chen,"Cleared browser cache, issue resolved."
TKT-S24-0948,01/17/2024,10:33,S0***633,Kent Library 101,Browser freezing,Software,Closed,1.1,M. Patel,"Reinstalled driver, confirmed working."
TKT-S24-0949,03/11/2024,13:11,S0***884,Academic Hall 110,Software install failed,Software,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-S24-0950,03/04/2024,12:31,S0***381,Kent Library 101,Software install failed,Software,Closed,4.4,S. Davis,Cable swap resolved signal issue.
TKT-S24-0951,04/10/2024,08:48,S0***646,Academic Hall 110,Room booking question,Other,Closed,1.2,R. Chen,"Updated network config, connectivity restored."
TKT-S24-0952,03/06/2024,12:13,S0***790,Carnahan Hall 214,Canvas login loop,Account/Access,Closed,2.0,M. Patel,"Cleared browser cache, issue resolved."
TKT-S24-0953,02/26/2024,16:17,S0***592,Show Me Center Lab,General IT inquiry,Other,Closed,3.0,T. Amisha,"Updated network config, connectivity restored."
TKT-S24-0954,02/26/2024,16:41,S0***495,Kent Library 102,Room booking question,Other,Closed,0.9,T. Amisha,"Password reset via AD, user confirmed login."
TKT-S24-0955,03/11/2024,10:24,S0***612,Kent Library 101,Software install failed,Software,Closed,0.7,A. Johnson,"Reset credentials, user verified access."
TKT-S24-0956,02/05/2024,14:30,S0***719,Kent Library 102,Email access denied,Account/Access,Closed,5.3,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-S24-0957,03/18/2024,10:32,S0***262,Academic Hall 110,Furniture issue,Other,Closed,3.5,S. Davis,"Reinstalled driver, confirmed working."
TKT-S24-0958,04/05/2024,10:45,S0***350,Academic Hall 110,Account locked out,Account/Access,Closed,5.1,A. Johnson,"Cleared browser cache, issue resolved."
TKT-S24-0959,02/21/2024,12:44,S0***763,Carnahan Hall 214,Browser freezing,Software,Closed,3.4,T. Amisha,"Password reset via AD, user confirmed login."
TKT-S24-0960,01/30/2024,14:57,S0***944,Academic Hall 110,Canvas login loop,Account/Access,Closed,1.2,M. Patel,"Reimaged workstation, software reinstalled."
TKT-S24-0961,04/15/2024,10:50,S0***005,Academic Hall 110,Mouse not working,Hardware,Closed,2.1,S. Davis,"Replaced toner cartridge, tested print job."
TKT-S24-0962,03/11/2024,13:34,S0***724,Kent Library 101,Browser freezing,Software,In Progress,1.1,A. Johnson,Awaiting replacement part from IT supply room.
TKT-S24-0963,03/04/2024,16:29,S0***808,Show Me Center Lab,SSO failure,Account/Access,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-S24-0964,01/31/2024,12:48,S0***722,Carnahan Hall 214,License activation error,Software,Closed,1.7,S. Davis,"Cleared browser cache, issue resolved."
TKT-S24-0965,02/19/2024,11:47,S0***403,Show Me Center Lab,MFA not working,Account/Access,In Progress,1.9,S. Davis,Escalated to senior tech for further diagnosis.
TKT-S24-0966,02/23/2024,10:16,S0***963,Carnahan Hall 214,Canvas login loop,Account/Access,In Progress,3.7,S. Davis,"User unavailable, follow-up scheduled."
TKT-S24-0967,01/29/2024,15:26,S0***182,Kent Library 102,Password reset,Account/Access,Closed,3.3,M. Patel,"Updated network config, connectivity restored."
TKT-S24-0968,01/15/2024,10:37,S0***502,Carnahan Hall 214,No internet connection,Network,Closed,4.9,S. Davis,"Reinstalled driver, confirmed working."
TKT-S24-0969,03/18/2024,09:29,S0***035,Carnahan Hall 214,Driver conflict,Software,Closed,1.2,A. Johnson,Cable swap resolved signal issue.
TKT-S24-0970,02/02/2024,15:45,S0***559,Kent Library 102,Slow network speed,Network,Closed,4.3,A. Johnson,"Reinstalled driver, confirmed working."
TKT-S24-0971,03/08/2024,16:40,S0***518,Show Me Center Lab,IP conflict detected,Network,Closed,1.2,A. Johnson,"Password reset via AD, user confirmed login."
TKT-S24-0972,02/22/2024,12:07,S0***024,Kent Library 101,Account locked out,Account/Access,Closed,5.4,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-S24-0973,04/08/2024,08:21,S0***853,Carnahan Hall 214,Driver conflict,Software,Closed,2.7,T. Amisha,"Reinstalled driver, confirmed working."
TKT-S24-0974,03/18/2024,16:32,S0***451,Carnahan Hall 214,Account locked out,Account/Access,Closed,5.0,S. Davis,"Reset credentials, user verified access."
TKT-S24-0975,02/05/2024,09:44,S0***929,Kent Library 101,Account locked out,Account/Access,Closed,3.4,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-S24-0976,04/05/2024,15:49,S0***064,Kent Library 101,Lab equipment request,Other,Closed,1.4,M. Patel,"Reinstalled driver, confirmed working."
TKT-S24-0977,04/08/2024,15:47,S0***301,Show Me Center Lab,Application crashing,Software,Closed,3.0,A. Johnson,Cable swap resolved signal issue.
TKT-S24-0978,03/12/2024,13:57,S0***750,Academic Hall 110,MFA not working,Account/Access,Closed,4.1,M. Patel,"Cleared browser cache, issue resolved."
TKT-S24-0979,03/18/2024,16:43,S0***191,Show Me Center Lab,Account locked out,Account/Access,Closed,3.9,T. Amisha,Cable swap resolved signal issue.
TKT-S24-0980,03/29/2024,10:59,S0***067,Academic Hall 110,Mouse not working,Hardware,Closed,3.9,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-S24-0981,02/08/2024,10:19,S0***489,Kent Library 102,Application crashing,Software,Closed,5.0,A. Johnson,"Cleared browser cache, issue resolved."
TKT-S24-0982,04/08/2024,08:38,S0***759,Academic Hall 110,Slow network speed,Network,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-S24-0983,02/29/2024,08:48,S0***709,Academic Hall 110,Canvas login loop,Account/Access,Closed,2.9,S. Davis,"Cleared browser cache, issue resolved."
TKT-S24-0984,03/15/2024,14:00,S0***649,Kent Library 102,No internet connection,Network,Closed,3.3,R. Chen,"Reimaged workstation, software reinstalled."
TKT-S24-0985,03/20/2024,08:32,S0***025,Academic Hall 110,Keyboard unresponsive,Hardware,In Progress,2.8,S. Davis,Escalated to senior tech for further diagnosis.
TKT-S24-0986,04/09/2024,08:57,S0***947,Carnahan Hall 214,Account locked out,Account/Access,Closed,2.7,S. Davis,"Updated network config, connectivity restored."
TKT-S24-0987,01/30/2024,12:13,S0***193,Kent Library 102,General IT inquiry,Other,Closed,3.2,R. Chen,"Reimaged workstation, software reinstalled."
TKT-S24-0988,03/18/2024,16:06,S0***208,Academic Hall 110,Room booking question,Other,Closed,3.3,R. Chen,"Password reset via AD, user confirmed login."
TKT-S24-0989,03/15/2024,12:22,S0***103,Show Me Center Lab,OS update loop,Software,Closed,3.3,T. Amisha,"Password reset via AD, user confirmed login."
TKT-S24-0990,01/30/2024,11:32,S0***654,Kent Library 101,OS update loop,Software,Closed,4.9,M. Patel,Cable swap resolved signal issue.
TKT-S24-0991,01/18/2024,15:17,S0***308,Carnahan Hall 214,WiFi authentication failed,Network,Closed,4.7,R. Chen,"Reimaged workstation, software reinstalled."
TKT-S24-0992,02/12/2024,08:37,S0***174,Kent Library 101,OS update loop,Software,In Progress,2.3,T. Amisha,Escalated to senior tech for further diagnosis.
TKT-S24-0993,02/06/2024,14:33,S0***031,Kent Library 102,PC won't power on,Hardware,Closed,0.6,R. Chen,"Password reset via AD, user confirmed login."
TKT-S24-0994,02/12/2024,13:42,S0***324,Kent Library 102,Software install failed,Software,Closed,4.9,A. Johnson,"Updated network config, connectivity restored."
TKT-S24-0995,02/19/2024,09:16,S0***163,Kent Library 101,Mouse not working,Hardware,Closed,3.0,R. Chen,"Reset credentials, user verified access."
TKT-S24-0996,04/15/2024,09:51,S0***325,Carnahan Hall 214,Monitor no signal,Hardware,In Progress,4.0,S. Davis,Awaiting replacement part from IT supply room.
TKT-S24-0997,01/25/2024,13:56,S0***257,Academic Hall 110,USB device not recognized,Hardware,Closed,1.5,S. Davis,Cable swap resolved signal issue.
TKT-S24-0998,03/04/2024,12:55,S0***068,Kent Library 102,License activation error,Software,Closed,3.0,A. Johnson,"Reset credentials, user verified access."
TKT-S24-0999,04/15/2024,11:00,S0***536,Kent Library 101,Password reset,Account/Access,Closed,3.5,R. Chen,"Reimaged workstation, software reinstalled."
TKT-S24-1000,01/17/2024,12:32,S0***106,Show Me Center Lab,VPN not connecting,Network,Closed,3.3,A. Johnson,"Updated network config, connectivity restored."
TKT-S24-1001,02/12/2024,13:09,S0***889,Carnahan Hall 214,Account locked out,Account/Access,Closed,5.7,M. Patel,"Updated network config, connectivity restored."
TKT-S24-1002,03/29/2024,16:36,S0***664,Show Me Center Lab,VPN not connecting,Network,Closed,0.6,M. Patel,"Cleared browser cache, issue resolved."
TKT-S24-1003,03/11/2024,16:07,S0***873,Show Me Center Lab,Furniture issue,Other,Closed,2.6,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-S24-1004,02/12/2024,08:33,S0***628,Kent Library 102,SSO failure,Account/Access,Closed,3.1,S. Davis,"Reinstalled driver, confirmed working."
TKT-S24-1005,01/22/2024,10:13,S0***707,Kent Library 101,Software install failed,Software,Closed,4.5,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-S24-1006,02/29/2024,12:14,S0***556,Kent Library 101,Room booking question,Other,Closed,2.4,R. Chen,"Reset credentials, user verified access."
TKT-S24-1007,01/24/2024,11:42,S0***283,Academic Hall 110,General IT inquiry,Other,Closed,4.0,S. Davis,"Replaced toner cartridge, tested print job."
TKT-S24-1008,02/12/2024,09:27,S0***668,Show Me Center Lab,OS update loop,Software,Closed,2.1,T. Amisha,"Updated network config, connectivity restored."
TKT-S24-1009,02/05/2024,14:30,S0***155,Carnahan Hall 214,Driver conflict,Software,Closed,6.0,S. Davis,Cable swap resolved signal issue.
TKT-S24-1010,02/12/2024,10:11,S0***854,Kent Library 102,General IT inquiry,Other,Closed,0.6,M. Patel,"Reimaged workstation, software reinstalled."
TKT-S24-1011,01/25/2024,08:52,S0***545,Kent Library 101,IP conflict detected,Network,Closed,1.8,R. Chen,"Cleared browser cache, issue resolved."
TKT-S24-1012,02/22/2024,09:29,S0***671,Show Me Center Lab,Password reset,Account/Access,Closed,5.6,T. Amisha,Cable swap resolved signal issue.
TKT-S24-1013,02/26/2024,10:34,S0***343,Academic Hall 110,Application crashing,Software,Closed,1.7,S. Davis,"Reimaged workstation, software reinstalled."
TKT-S24-1014,01/23/2024,13:04,S0***340,Academic Hall 110,Mouse not working,Hardware,Closed,1.6,T. Amisha,"Cleared browser cache, issue resolved."
TKT-S24-1015,03/11/2024,11:47,S0***104,Kent Library 101,License activation error,Software,Closed,4.5,T. Amisha,"Password reset via AD, user confirmed login."
TKT-S24-1016,01/30/2024,08:28,S0***748,Kent Library 102,IP conflict detected,Network,Closed,4.9,S. Davis,"Reimaged workstation, software reinstalled."
TKT-S24-1017,04/01/2024,11:38,S0***050,Show Me Center Lab,Room booking question,Other,Closed,4.6,A. Johnson,"Password reset via AD, user confirmed login."
TKT-S24-1018,02/23/2024,08:57,S0***453,Carnahan Hall 214,Keyboard unresponsive,Hardware,Closed,5.8,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-S24-1019,01/16/2024,08:26,S0***070,Kent Library 101,No internet connection,Network,Closed,2.4,S. Davis,"Reinstalled driver, confirmed working."
TKT-S24-1020,04/04/2024,16:08,S0***677,Kent Library 101,Slow network speed,Network,Closed,3.0,A. Johnson,"Cleared browser cache, issue resolved."
TKT-S24-1021,02/26/2024,15:36,S0***720,Kent Library 102,No internet connection,Network,Closed,1.7,A. Johnson,Cable swap resolved signal issue.
TKT-S24-1022,03/08/2024,15:04,S0***308,Show Me Center Lab,Slow network speed,Network,Closed,3.0,R. Chen,Cable swap resolved signal issue.
TKT-S24-1023,04/02/2024,16:09,S0***221,Show Me Center Lab,VPN not connecting,Network,Closed,5.5,M. Patel,"Reimaged workstation, software reinstalled."
TKT-S24-1024,02/05/2024,08:18,S0***902,Kent Library 101,Room booking question,Other,In Progress,1.3,R. Chen,Escalated to senior tech for further diagnosis.
TKT-S24-1025,02/26/2024,09:57,S0***464,Kent Library 101,Driver conflict,Software,Closed,4.3,R. Chen,"Replaced toner cartridge, tested print job."
TKT-S24-1026,02/14/2024,16:17,S0***682,Academic Hall 110,Browser freezing,Software,In Progress,3.7,M. Patel,Awaiting replacement part from IT supply room.
TKT-S24-1027,02/16/2024,12:38,S0***002,Carnahan Hall 214,OS update loop,Software,In Progress,1.6,T. Amisha,"User unavailable, follow-up scheduled."
TKT-S24-1028,02/05/2024,12:40,S0***535,Carnahan Hall 214,OS update loop,Software,In Progress,3.6,R. Chen,"User unavailable, follow-up scheduled."
TKT-S24-1029,04/05/2024,11:06,S0***060,Carnahan Hall 214,Email access denied,Account/Access,Closed,2.6,S. Davis,"Reinstalled driver, confirmed working."
TKT-S24-1030,02/26/2024,13:11,S0***018,Academic Hall 110,General IT inquiry,Other,Closed,5.9,T. Amisha,"Reinstalled driver, confirmed working."
TKT-S24-1031,02/26/2024,11:48,S0***524,Show Me Center Lab,Browser freezing,Software,Closed,5.5,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-S24-1032,01/25/2024,08:12,S0***353,Kent Library 101,Keyboard unresponsive,Hardware,In Progress,3.3,T. Amisha,"User unavailable, follow-up scheduled."
TKT-S24-1033,01/19/2024,09:33,S0***951,Kent Library 102,No internet connection,Network,Closed,1.5,T. Amisha,"Password reset via AD, user confirmed login."
TKT-S24-1034,03/21/2024,12:55,S0***428,Kent Library 101,Password reset,Account/Access,Closed,0.8,M. Patel,"Password reset via AD, user confirmed login."
TKT-S24-1035,03/07/2024,11:10,S0***564,Kent Library 102,Monitor no signal,Hardware,Closed,5.2,T. Amisha,"Reinstalled driver, confirmed working."
TKT-S24-1036,03/25/2024,13:18,S0***801,Kent Library 101,MFA not working,Account/Access,Closed,2.2,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-S24-1037,03/13/2024,11:38,S0***250,Carnahan Hall 214,OS update loop,Software,Closed,4.2,A. Johnson,Cable swap resolved signal issue.
TKT-S24-1038,04/03/2024,08:34,S0***691,Kent Library 102,IP conflict detected,Network,In Progress,4.2,T. Amisha,Awaiting replacement part from IT supply room.
TKT-S24-1039,01/30/2024,12:01,S0***567,Show Me Center Lab,Room booking question,Other,Closed,5.9,A. Johnson,Cable swap resolved signal issue.
TKT-S24-1040,03/26/2024,13:30,S0***522,Carnahan Hall 214,Software install failed,Software,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-S24-1041,02/19/2024,13:33,S0***259,Kent Library 102,USB device not recognized,Hardware,Closed,5.1,S. Davis,"Reinstalled driver, confirmed working."
TKT-S24-1042,03/04/2024,15:29,S0***209,Carnahan Hall 214,Driver conflict,Software,Closed,3.1,R. Chen,"Password reset via AD, user confirmed login."
TKT-S24-1043,04/01/2024,14:51,S0***149,Academic Hall 110,USB device not recognized,Hardware,In Progress,3.8,R. Chen,Awaiting replacement part from IT supply room.
TKT-S24-1044,01/22/2024,10:33,S0***525,Show Me Center Lab,Monitor no signal,Hardware,Closed,4.9,T. Amisha,"Reinstalled driver, confirmed working."
TKT-S24-1045,02/26/2024,11:09,S0***448,Carnahan Hall 214,Password reset,Account/Access,Closed,5.6,A. Johnson,"Reinstalled driver, confirmed working."
TKT-S24-1046,04/01/2024,08:34,S0***693,Carnahan Hall 214,PC won't power on,Hardware,Closed,1.4,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-S24-1047,03/05/2024,13:37,S0***708,Kent Library 102,OS update loop,Software,Closed,2.5,M. Patel,"Replaced toner cartridge, tested print job."
TKT-S24-1048,03/18/2024,11:03,S0***602,Kent Library 102,Lab equipment request,Other,In Progress,3.1,S. Davis,Awaiting replacement part from IT supply room.
TKT-S24-1049,02/16/2024,11:23,S0***155,Academic Hall 110,Furniture issue,Other,In Progress,4.9,M. Patel,Escalated to senior tech for further diagnosis.
TKT-S24-1050,02/19/2024,08:19,S0***808,Kent Library 102,Driver conflict,Software,Closed,1.1,S. Davis,"Reset credentials, user verified access."
TKT-S24-1051,03/28/2024,11:48,S0***674,Kent Library 101,Browser freezing,Software,Closed,5.2,M. Patel,"Updated network config, connectivity restored."
TKT-S24-1052,04/09/2024,09:55,S0***531,Carnahan Hall 214,OS update loop,Software,Closed,4.4,A. Johnson,"Password reset via AD, user confirmed login."
TKT-S24-1053,01/29/2024,10:14,S0***824,Show Me Center Lab,Account locked out,Account/Access,Closed,4.1,S. Davis,"Reimaged workstation, software reinstalled."
TKT-S24-1054,02/20/2024,08:57,S0***662,Carnahan Hall 214,WiFi authentication failed,Network,Closed,3.1,M. Patel,"Cleared browser cache, issue resolved."
TKT-S24-1055,01/31/2024,09:42,S0***825,Kent Library 101,SSO failure,Account/Access,Closed,5.6,S. Davis,Cable swap resolved signal issue.
TKT-S24-1056,02/26/2024,15:57,S0***757,Show Me Center Lab,Furniture issue,Other,Closed,3.5,T. Amisha,"Cleared browser cache, issue resolved."
TKT-S24-1057,01/18/2024,15:06,S0***568,Kent Library 102,License activation error,Software,Closed,5.9,R. Chen,"Reinstalled driver, confirmed working."
TKT-S24-1058,03/18/2024,16:21,S0***036,Kent Library 102,Lab equipment request,Other,Closed,1.8,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-S24-1059,04/03/2024,10:03,S0***606,Kent Library 101,Email access denied,Account/Access,Closed,2.5,S. Davis,"Cleared browser cache, issue resolved."
TKT-S24-1060,02/13/2024,11:51,S0***390,Kent Library 101,PC won't power on,Hardware,Closed,5.8,A. Johnson,Cable swap resolved signal issue.
TKT-S24-1061,01/15/2024,16:27,S0***164,Kent Library 102,Driver conflict,Software,Closed,1.6,M. Patel,"Reinstalled driver, confirmed working."
TKT-S24-1062,04/12/2024,09:08,S0***026,Kent Library 101,SSO failure,Account/Access,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-S24-1063,02/16/2024,15:21,S0***995,Kent Library 101,Canvas login loop,Account/Access,In Progress,4.3,S. Davis,Awaiting replacement part from IT supply room.
TKT-S24-1064,04/15/2024,14:48,S0***064,Academic Hall 110,VPN not connecting,Network,Closed,2.7,M. Patel,"Reinstalled driver, confirmed working."
TKT-S24-1065,03/18/2024,11:12,S0***348,Carnahan Hall 214,Account locked out,Account/Access,In Progress,2.0,T. Amisha,Escalated to senior tech for further diagnosis.
TKT-S24-1066,02/27/2024,09:14,S0***621,Carnahan Hall 214,License activation error,Software,Closed,3.8,R. Chen,"Updated network config, connectivity restored."
TKT-S24-1067,02/19/2024,12:10,S0***331,Kent Library 101,Software install failed,Software,Closed,0.8,M. Patel,"Reset credentials, user verified access."
TKT-S24-1068,04/15/2024,13:53,S0***587,Kent Library 101,WiFi authentication failed,Network,Closed,0.9,A. Johnson,"Reset credentials, user verified access."
TKT-S24-1069,03/01/2024,15:39,S0***165,Kent Library 101,Driver conflict,Software,Closed,1.1,M. Patel,"Reset credentials, user verified access."
TKT-S24-1070,03/05/2024,15:36,S0***514,Kent Library 101,Browser freezing,Software,In Progress,2.2,S. Davis,Awaiting replacement part from IT supply room.
TKT-S24-1071,03/08/2024,10:49,S0***741,Kent Library 101,Printer not connecting,Hardware,Closed,0.7,R. Chen,"Replaced toner cartridge, tested print job."
TKT-S24-1072,01/18/2024,12:10,S0***626,Carnahan Hall 214,OS update loop,Software,Closed,5.7,A. Johnson,"Updated network config, connectivity restored."
TKT-S24-1073,01/22/2024,10:39,S0***614,Academic Hall 110,General IT inquiry,Other,Closed,4.6,A. Johnson,"Cleared browser cache, issue resolved."
TKT-S24-1074,01/22/2024,16:36,S0***813,Kent Library 102,Lab equipment request,Other,Closed,4.4,T. Amisha,"Password reset via AD, user confirmed login."
TKT-S24-1075,03/13/2024,14:23,S0***004,Kent Library 101,Canvas login loop,Account/Access,Closed,4.3,A. Johnson,"Reset credentials, user verified access."
TKT-S24-1076,03/05/2024,12:56,S0***629,Academic Hall 110,Lab equipment request,Other,Closed,5.9,M. Patel,Cable swap resolved signal issue.
TKT-S24-1077,01/16/2024,10:47,S0***801,Kent Library 101,VPN not connecting,Network,Closed,4.3,S. Davis,Cable swap resolved signal issue.
TKT-S24-1078,04/08/2024,08:52,S0***297,Show Me Center Lab,Mouse not working,Hardware,Closed,5.7,A. Johnson,"Cleared browser cache, issue resolved."
TKT-S24-1079,03/04/2024,08:01,S0***562,Show Me Center Lab,Lab equipment request,Other,Closed,3.6,R. Chen,"Reimaged workstation, software reinstalled."
TKT-S24-1080,01/16/2024,15:57,S0***707,Kent Library 102,Account locked out,Account/Access,Closed,3.6,M. Patel,"Replaced toner cartridge, tested print job."
TKT-S24-1081,02/26/2024,08:13,S0***509,Academic Hall 110,Browser freezing,Software,Closed,2.0,S. Davis,Cable swap resolved signal issue.
TKT-S24-1082,03/14/2024,12:29,S0***411,Academic Hall 110,Slow network speed,Network,Closed,1.0,M. Patel,Cable swap resolved signal issue.
TKT-S24-1083,03/15/2024,08:43,S0***529,Kent Library 102,Furniture issue,Other,Closed,5.5,S. Davis,"Reset credentials, user verified access."
TKT-S24-1084,03/27/2024,12:00,S0***635,Kent Library 101,Email access denied,Account/Access,Closed,2.0,R. Chen,"Cleared browser cache, issue resolved."
TKT-S24-1085,02/26/2024,12:55,S0***178,Academic Hall 110,Mouse not working,Hardware,Closed,1.3,S. Davis,"Reimaged workstation, software reinstalled."
TKT-S24-1086,03/04/2024,14:39,S0***267,Academic Hall 110,Password reset,Account/Access,Closed,2.2,M. Patel,"Reset credentials, user verified access."
TKT-S24-1087,03/06/2024,14:49,S0***680,Academic Hall 110,Furniture issue,Other,Closed,3.4,T. Amisha,"Cleared browser cache, issue resolved."
