ticket_id,date,time,requester_id,lab_location,issue_description,category,status,resolution_hrs,assigned_tech,resolution_notes
TKT-F23-0493,09/19/2023,12:12,S0***983,Academic Hall 110,WiFi authentication failed,Network,Closed,5.1,T. Amisha,"Updated network config, connectivity restored."
TKT-F23-0494,11/14/2023,08:38,S0***359,Kent Library 101,Email access denied,Account/Access,Closed,2.3,M. Patel,"Updated network config, connectivity restored."
TKT-F23-0495,08/24/2023,13:17,S0***280,Show Me Center Lab,Printer not connecting,Hardware,Closed,1.5,T. Amisha,"Password reset via AD, user confirmed login."
TKT-F23-0496,10/04/2023,16:06,S0***550,Kent Library 101,Slow network speed,Network,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-F23-0497,08/28/2023,13:33,S0***001,Show Me Center Lab,Lab equipment request,Other,Closed,3.8,T. Amisha,Cable swap resolved signal issue.
TKT-F23-0498,10/09/2023,11:44,S0***441,Show Me Center Lab,License activation error,Software,Closed,5.8,S. Davis,"Updated network config, connectivity restored."
TKT-F23-0499,08/29/2023,09:26,S0***317,Carnahan Hall 214,USB device not recognized,Hardware,Closed,2.7,M. Patel,"Reinstalled driver, confirmed working."
TKT-F23-0500,11/16/2023,13:10,S0***739,Kent Library 102,Account locked out,Account/Access,In Progress,1.1,S. Davis,Awaiting replacement part from IT supply room.
TKT-F23-0501,08/21/2023,14:55,S0***485,Kent Library 102,Driver conflict,Software,Closed,5.5,M. Patel,"Updated network config, connectivity restored."
TKT-F23-0502,10/09/2023,16:27,S0***000,Kent Library 102,Password reset,Account/Access,In Progress,4.7,A. Johnson,Awaiting replacement part from IT supply room.
TKT-F23-0503,10/19/2023,12:33,S0***394,Academic Hall 110,General IT inquiry,Other,Closed,0.9,R. Chen,"Updated network config, connectivity restored."
TKT-F23-0504,10/02/2023,12:42,S0***445,Kent Library 101,MFA not working,Account/Access,Closed,4.2,A. Johnson,"Reinstalled driver, confirmed working."
TKT-F23-0505,11/03/2023,10:36,S0***599,Carnahan Hall 214,Email access denied,Account/Access,Closed,1.2,R. Chen,Cable swap resolved signal issue.
TKT-F23-0506,10/26/2023,16:15,S0***966,Kent Library 101,Account locked out,Account/Access,Closed,2.4,R. Chen,"Reimaged workstation, software reinstalled."
TKT-F23-0507,10/06/2023,10:41,S0***323,Show Me Center Lab,Furniture issue,Other,Closed,5.2,S. Davis,"Replaced toner cartridge, tested print job."
TKT-F23-0508,10/10/2023,16:29,S0***116,Kent Library 101,No internet connection,Network,Closed,3.9,A. Johnson,"Replaced toner cartridge, tested print job."
TKT-F23-0509,10/30/2023,13:52,S0***454,Carnahan Hall 214,Furniture issue,Other,Closed,2.9,R. Chen,"Reset credentials, user verified access."
TKT-F23-0510,10/24/2023,14:26,S0***118,Show Me Center Lab,Furniture issue,Other,Closed,0.7,T. Amisha,"Password reset via AD, user confirmed login."
TKT-F23-0511,09/18/2023,12:39,S0***548,Kent Library 101,Room booking question,Other,Closed,5.8,A. Johnson,"Reset credentials, user verified access."
TKT-F23-0512,09/25/2023,15:58,S0***859,Academic Hall 110,License activation error,Software,Closed,5.4,A. Johnson,Cable swap resolved signal issue.
TKT-F23-0513,10/20/2023,11:32,S0***828,Academic Hall 110,Lab equipment request,Other,In Progress,4.2,A. Johnson,Awaiting replacement part from IT supply room.
TKT-F23-0514,10/23/2023,11:43,S0***898,Kent Library 101,Mouse not working,Hardware,In Progress,4.0,R. Chen,Escalated to senior tech for further diagnosis.
TKT-F23-0515,08/31/2023,11:10,S0***182,Carnahan Hall 214,Monitor no signal,Hardware,Closed,2.3,S. Davis,"Password reset via AD, user confirmed login."
TKT-F23-0516,11/15/2023,15:36,S0***455,Carnahan Hall 214,SSO failure,Account/Access,Closed,4.5,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-F23-0517,09/12/2023,10:15,S0***164,Kent Library 102,USB device not recognized,Hardware,Closed,3.7,S. Davis,"Cleared browser cache, issue resolved."
TKT-F23-0518,10/12/2023,15:01,S0***419,Kent Library 101,Furniture issue,Other,Closed,2.3,A. Johnson,"Replaced toner cartridge, tested print job."
TKT-F23-0519,09/04/2023,14:10,S0***999,Kent Library 102,Room booking question,Other,Closed,2.8,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-F23-0520,10/12/2023,14:51,S0***347,Show Me Center Lab,Keyboard unresponsive,Hardware,In Progress,1.0,M. Patel,"User unavailable, follow-up scheduled."
TKT-F23-0521,09/20/2023,13:08,S0***574,Kent Library 102,Account locked out,Account/Access,Closed,3.0,S. Davis,"Password reset via AD, user confirmed login."
TKT-F23-0522,11/06/2023,13:52,S0***460,Show Me Center Lab,Room booking question,Other,Closed,2.8,S. Davis,"Password reset via AD, user confirmed login."
TKT-F23-0523,09/15/2023,11:04,S0***447,Show Me Center Lab,General IT inquiry,Other,Closed,3.9,T. Amisha,"Reinstalled driver, confirmed working."
TKT-F23-0524,11/20/2023,12:04,S0***646,Show Me Center Lab,Slow network speed,Network,Closed,2.1,A. Johnson,"Replaced toner cartridge, tested print job."
TKT-F23-0525,10/16/2023,16:15,S0***837,Show Me Center Lab,IP conflict detected,Network,Closed,2.3,A. Johnson,"Replaced toner cartridge, tested print job."
TKT-F23-0526,11/13/2023,15:31,S0***463,Academic Hall 110,Monitor no signal,Hardware,Closed,0.5,M. Patel,"Reimaged workstation, software reinstalled."
TKT-F23-0527,08/30/2023,16:25,S0***635,Show Me Center Lab,DNS resolution error,Network,Closed,3.0,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-F23-0528,08/28/2023,12:54,S0***131,Carnahan Hall 214,Monitor no signal,Hardware,Closed,4.6,M. Patel,"Updated network config, connectivity restored."
TKT-F23-0529,08/28/2023,12:46,S0***395,Show Me Center Lab,Browser freezing,Software,Closed,4.7,R. Chen,"Reimaged workstation, software reinstalled."
TKT-F23-0530,09/14/2023,13:46,S0***540,Kent Library 101,SSO failure,Account/Access,Closed,3.2,T. Amisha,"Updated network config, connectivity restored."
TKT-F23-0531,10/30/2023,14:25,S0***341,Show Me Center Lab,DNS resolution error,Network,Closed,1.9,A. Johnson,"Password reset via AD, user confirmed login."
TKT-F23-0532,09/21/2023,09:24,S0***245,Kent Library 101,Printer not connecting,Hardware,Closed,3.0,S. Davis,"Password reset via AD, user confirmed login."
TKT-F23-0533,08/28/2023,08:42,S0***361,Kent Library 102,Monitor no signal,Hardware,Closed,6.0,R. Chen,"Password reset via AD, user confirmed login."
TKT-F23-0534,09/14/2023,10:22,S0***469,Kent Library 101,Furniture issue,Other,Closed,2.8,T. Amisha,Cable swap resolved signal issue.
TKT-F23-0535,09/18/2023,10:00,S0***998,Kent Library 102,Room booking question,Other,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-F23-0536,11/13/2023,08:54,S0***300,Kent Library 101,Password reset,Account/Access,Closed,2.4,M. Patel,"Password reset via AD, user confirmed login."
TKT-F23-0537,11/16/2023,09:39,S0***703,Kent Library 102,License activation error,Software,Closed,5.9,S. Davis,"Replaced toner cartridge, tested print job."
TKT-F23-0538,11/16/2023,12:33,S0***320,Kent Library 102,Monitor no signal,Hardware,Closed,4.8,S. Davis,"Password reset via AD, user confirmed login."
TKT-F23-0539,09/12/2023,16:39,S0***927,Show Me Center Lab,Account locked out,Account/Access,Closed,2.2,R. Chen,"Reimaged workstation, software reinstalled."
TKT-F23-0540,09/11/2023,09:33,S0***970,Kent Library 102,Lab equipment request,Other,Closed,3.2,T. Amisha,"Reset credentials, user verified access."
TKT-F23-0541,10/30/2023,13:26,S0***558,Kent Library 102,No internet connection,Network,Closed,1.3,T. Amisha,Cable swap resolved signal issue.
TKT-F23-0542,10/02/2023,09:55,S0***471,Carnahan Hall 214,Furniture issue,Other,Closed,0.6,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-F23-0543,09/12/2023,13:29,S0***153,Kent Library 102,SSO failure,Account/Access,In Progress,3.4,R. Chen,Escalated to senior tech for further diagnosis.
TKT-F23-0544,11/10/2023,09:34,S0***713,Show Me Center Lab,IP conflict detected,Network,Closed,3.9,A. Johnson,"Reset credentials, user verified access."
TKT-F23-0545,09/07/2023,11:18,S0***932,Kent Library 101,Room booking question,Other,Closed,0.7,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-F23-0546,10/17/2023,10:05,S0***017,Show Me Center Lab,Application crashing,Software,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-F23-0547,11/20/2023,16:45,S0***430,Kent Library 101,IP conflict detected,Network,In Progress,2.8,S. Davis,Escalated to senior tech for further diagnosis.
TKT-F23-0548,09/07/2023,16:05,S0***610,Academic Hall 110,License activation error,Software,Closed,3.1,S. Davis,"Password reset via AD, user confirmed login."
TKT-F23-0549,08/30/2023,16:45,S0***672,Kent Library 101,Lab equipment request,Other,In Progress,4.0,T. Amisha,"User unavailable, follow-up scheduled."
TKT-F23-0550,10/05/2023,11:55,S0***391,Academic Hall 110,General IT inquiry,Other,In Progress,2.1,A. Johnson,"User unavailable, follow-up scheduled."
TKT-F23-0551,11/08/2023,12:57,S0***210,Kent Library 102,Password reset,Account/Access,Closed,0.9,M. Patel,Cable swap resolved signal issue.
TKT-F23-0552,11/13/2023,15:30,S0***244,Kent Library 101,No internet connection,Network,Closed,4.6,M. Patel,"Updated network config, connectivity restored."
TKT-F23-0553,10/16/2023,16:17,S0***267,Show Me Center Lab,Browser freezing,Software,Closed,3.3,R. Chen,"Cleared browser cache, issue resolved."
TKT-F23-0554,11/20/2023,09:33,S0***726,Carnahan Hall 214,Furniture issue,Other,Closed,5.7,S. Davis,"Replaced toner cartridge, tested print job."
TKT-F23-0555,10/23/2023,15:10,S0***732,Kent Library 102,VPN not connecting,Network,Closed,3.6,S. Davis,"Reset credentials, user verified access."
TKT-F23-0556,11/07/2023,08:26,S0***061,Show Me Center Lab,License activation error,Software,Closed,4.6,R. Chen,"Reinstalled driver, confirmed working."
TKT-F23-0557,09/04/2023,14:27,S0***702,Academic Hall 110,No internet connection,Network,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-F23-0558,10/02/2023,08:26,S0***527,Show Me Center Lab,License activation error,Software,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-F23-0559,09/15/2023,10:52,S0***588,Carnahan Hall 214,DNS resolution error,Network,Closed,4.7,T. Amisha,"Reset credentials, user verified access."
TKT-F23-0560,11/07/2023,10:54,S0***307,Carnahan Hall 214,Account locked out,Account/Access,Closed,3.1,T. Amisha,"Password reset via AD, user confirmed login."
TKT-F23-0561,08/29/2023,12:27,S0***392,Academic Hall 110,Browser freezing,Software,Open,,T. Amisha,"Ticket submitted, pending assignment."
TKT-F23-0562,08/23/2023,13:42,S0***305,Carnahan Hall 214,OS update loop,Software,Closed,1.8,A. Johnson,"Replaced toner cartridge, tested print job."
TKT-F23-0563,10/09/2023,12:20,S0***985,Kent Library 101,Room booking question,Other,Closed,3.6,A. Johnson,Cable swap resolved signal issue.
TKT-F23-0564,09/11/2023,15:47,S0***547,Show Me Center Lab,Account locked out,Account/Access,Closed,4.0,M. Patel,"Updated network config, connectivity restored."
TKT-F23-0565,11/13/2023,08:15,S0***766,Kent Library 102,WiFi authentication failed,Network,Closed,2.9,R. Chen,Cable swap resolved signal issue.
TKT-F23-0566,08/28/2023,11:05,S0***085,Academic Hall 110,WiFi authentication failed,Network,In Progress,1.2,T. Amisha,Escalated to senior tech for further diagnosis.
TKT-F23-0567,09/27/2023,12:55,S0***619,Carnahan Hall 214,Keyboard unresponsive,Hardware,Closed,0.5,S. Davis,"Updated network config, connectivity restored."
TKT-F23-0568,11/10/2023,16:30,S0***142,Kent Library 102,OS update loop,Software,Closed,3.5,M. Patel,"Updated network config, connectivity restored."
TKT-F23-0569,10/13/2023,16:03,S0***101,Academic Hall 110,SSO failure,Account/Access,Closed,2.1,M. Patel,"Reinstalled driver, confirmed working."
TKT-F23-0570,08/28/2023,15:28,S0***607,Kent Library 101,IP conflict detected,Network,Closed,4.3,R. Chen,"Reset credentials, user verified access."
TKT-F23-0571,10/09/2023,16:01,S0***437,Kent Library 102,Mouse not working,Hardware,Closed,1.4,A. Johnson,"Updated network config, connectivity restored."
TKT-F23-0572,10/16/2023,16:50,S0***077,Kent Library 101,MFA not working,Account/Access,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-F23-0573,10/04/2023,14:24,S0***101,Kent Library 101,Keyboard unresponsive,Hardware,Closed,0.9,A. Johnson,"Password reset via AD, user confirmed login."
TKT-F23-0574,10/16/2023,11:43,S0***560,Carnahan Hall 214,Browser freezing,Software,Closed,1.8,S. Davis,Cable swap resolved signal issue.
TKT-F23-0575,09/22/2023,14:44,S0***565,Carnahan Hall 214,Monitor no signal,Hardware,Closed,5.4,M. Patel,Cable swap resolved signal issue.
TKT-F23-0576,11/13/2023,08:43,S0***894,Kent Library 102,Monitor no signal,Hardware,Closed,3.1,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-F23-0577,11/13/2023,09:47,S0***992,Kent Library 101,Application crashing,Software,Closed,1.3,A. Johnson,"Reset credentials, user verified access."
TKT-F23-0578,11/06/2023,13:04,S0***971,Show Me Center Lab,Mouse not working,Hardware,In Progress,2.0,M. Patel,"User unavailable, follow-up scheduled."
TKT-F23-0579,08/29/2023,13:23,S0***606,Carnahan Hall 214,IP conflict detected,Network,Closed,3.0,A. Johnson,"Password reset via AD, user confirmed login."
TKT-F23-0580,11/06/2023,10:45,S0***343,Carnahan Hall 214,Mouse not working,Hardware,Closed,3.2,S. Davis,"Cleared browser cache, issue resolved."
TKT-F23-0581,10/02/2023,13:29,S0***292,Kent Library 101,Furniture issue,Other,Closed,3.7,R. Chen,"Updated network config, connectivity restored."
TKT-F23-0582,10/16/2023,08:59,S0***232,Carnahan Hall 214,Slow network speed,Network,Closed,3.8,T. Amisha,"Reinstalled driver, confirmed working."
TKT-F23-0583,11/17/2023,11:10,S0***608,Carnahan Hall 214,DNS resolution error,Network,Closed,5.2,A. Johnson,"Replaced toner cartridge, tested print job."
TKT-F23-0584,11/03/2023,13:34,S0***530,Show Me Center Lab,SSO failure,Account/Access,Closed,3.0,R. Chen,"Reinstalled driver, confirmed working."
TKT-F23-0585,08/22/2023,14:07,S0***777,Carnahan Hall 214,Lab equipment request,Other,Closed,3.3,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-F23-0586,11/07/2023,08:39,S0***791,Kent Library 102,Mouse not working,Hardware,Closed,5.1,T. Amisha,"Reset credentials, user verified access."
TKT-F23-0587,10/02/2023,08:53,S0***685,Show Me Center Lab,Keyboard unresponsive,Hardware,Closed,3.1,R. Chen,"Cleared browser cache, issue resolved."
TKT-F23-0588,11/14/2023,12:22,S0***238,Kent Library 102,Printer not connecting,Hardware,Closed,4.5,R. Chen,"Reinstalled driver, confirmed working."
TKT-F23-0589,08/31/2023,16:45,S0***891,Academic Hall 110,VPN not connecting,Network,In Progress,1.0,S. Davis,Awaiting replacement part from IT supply room.
TKT-F23-0590,08/21/2023,12:03,S0***757,Academic Hall 110,Monitor no signal,Hardware,Closed,1.7,R. Chen,"Reset credentials, user verified access."
TKT-F23-0591,11/14/2023,14:18,S0***615,Kent Library 102,General IT inquiry,Other,Closed,5.3,S. Davis,"Reinstalled driver, confirmed working."
TKT-F23-0592,09/18/2023,13:05,S0***907,Carnahan Hall 214,Software install failed,Software,Closed,5.8,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-F23-0593,08/22/2023,12:37,S0***746,Academic Hall 110,Account locked out,Account/Access,Closed,1.9,A. Johnson,Cable swap resolved signal issue.
TKT-F23-0594,10/16/2023,09:31,S0***909,Kent Library 102,MFA not working,Account/Access,Closed,3.3,T. Amisha,"Cleared browser cache, issue resolved."
TKT-F23-0595,08/23/2023,12:14,S0***840,Kent Library 101,USB device not recognized,Hardware,Closed,1.9,S. Davis,"Replaced toner cartridge, tested print job."
TKT-F23-0596,08/28/2023,14:12,S0***651,Kent Library 101,General IT inquiry,Other,In Progress,1.7,R. Chen,"User unavailable, follow-up scheduled."
TKT-F23-0597,10/06/2023,10:35,S0***119,Academic Hall 110,Driver conflict,Software,Closed,1.8,R. Chen,Cable swap resolved signal issue.
TKT-F23-0598,11/06/2023,11:45,S0***704,Academic Hall 110,License activation error,Software,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-F23-0599,10/04/2023,14:43,S0***367,Academic Hall 110,Application crashing,Software,Closed,2.3,M. Patel,"Reset credentials, user verified access."
TKT-F23-0600,11/06/2023,10:41,S0***798,Academic Hall 110,Printer not connecting,Hardware,Closed,6.0,R. Chen,"Updated network config, connectivity restored."
TKT-F23-0601,10/19/2023,11:45,S0***109,Kent Library 102,OS update loop,Software,Closed,4.2,A. Johnson,"Cleared browser cache, issue resolved."
TKT-F23-0602,10/23/2023,14:04,S0***078,Kent Library 101,Password reset,Account/Access,Closed,2.3,T. Amisha,Cable swap resolved signal issue.
TKT-F23-0603,10/02/2023,11:00,S0***147,Kent Library 101,Canvas login loop,Account/Access,In Progress,1.2,A. Johnson,Escalated to senior tech for further diagnosis.
TKT-F23-0604,10/18/2023,09:12,S0***431,Kent Library 102,OS update loop,Software,Closed,2.5,T. Amisha,"Password reset via AD, user confirmed login."
TKT-F23-0605,09/11/2023,11:22,S0***757,Kent Library 101,Account locked out,Account/Access,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-F23-0606,10/04/2023,10:33,S0***567,Academic Hall 110,Email access denied,Account/Access,Closed,2.9,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-F23-0607,09/01/2023,11:48,S0***036,Show Me Center Lab,License activation error,Software,Closed,4.3,R. Chen,"Reinstalled driver, confirmed working."
TKT-F23-0608,09/19/2023,14:30,S0***606,Carnahan Hall 214,Software install failed,Software,Closed,5.0,M. Patel,"Replaced toner cartridge, tested print job."
TKT-F23-0609,10/30/2023,15:18,S0***389,Carnahan Hall 214,Password reset,Account/Access,Closed,2.7,R. Chen,"Reinstalled driver, confirmed working."
